Date,Open,High,Low,Close,Adj Close,Volume
2007-04-30,96.500000,97.160004,95.989998,96.139999,66.441658,2262600
2007-05-01,96.400002,96.529999,95.669998,96.230003,66.503853,1602500
2007-05-02,96.459999,97.000000,96.000000,96.070000,66.393326,1623900
2007-05-03,96.480003,96.480003,96.050003,96.400002,66.621338,1296800
2007-05-04,96.750000,97.000000,96.230003,96.639999,66.787201,949600
2007-05-07,97.000000,98.169998,96.919998,98.070000,67.775475,1696100
2007-05-08,97.760002,98.370003,97.120003,98.220001,67.879143,1509700
2007-05-09,98.209999,99.000000,97.800003,98.760002,68.252335,1489600
2007-05-10,98.699997,99.470001,98.410004,98.599998,68.141762,2169100
2007-05-11,98.660004,99.500000,98.449997,98.839996,68.307610,1460400
2007-05-14,98.680000,99.250000,98.300003,99.199997,68.556412,1349000
2007-05-15,99.199997,100.050003,99.080002,99.510002,68.770645,2365300
2007-05-16,99.790001,100.099998,99.220001,99.639999,68.860466,1537300
2007-05-17,99.300003,99.470001,98.360001,98.449997,68.038101,1381800
2007-05-18,98.599998,98.660004,97.930000,98.160004,67.837677,1363200
2007-05-21,97.809998,99.370003,97.800003,98.790001,68.273071,1883400
2007-05-22,97.709999,97.709999,94.000000,94.220001,65.114777,4822300
2007-05-23,94.209999,94.889999,94.089996,94.360001,65.211517,3215000
2007-05-24,94.750000,96.629997,94.550003,96.209999,66.490036,4232500
2007-05-25,96.180000,97.919998,96.180000,97.010002,67.042915,2182800
2007-05-29,97.019997,98.430000,96.849998,98.300003,67.934402,2082900
2007-05-30,98.300003,98.559998,96.860001,98.220001,68.121704,1922000
2007-05-31,98.620003,98.620003,97.209999,98.099998,68.038467,1589800
2007-06-01,98.230003,98.599998,97.089996,97.430000,67.573761,1559200
2007-06-04,96.980003,97.410004,96.849998,97.199997,67.414284,1076400
2007-06-05,96.699997,96.699997,95.110001,96.199997,66.720688,2224900
2007-06-06,96.190002,96.989998,95.949997,96.650002,67.032806,2556000
2007-06-07,97.540001,99.349998,95.250000,95.250000,66.061813,2227800
2007-06-08,95.389999,96.889999,95.019997,96.889999,67.199272,1802900
2007-06-11,97.000000,97.059998,96.120003,96.250000,66.755371,1440100
2007-06-12,95.800003,95.940002,95.169998,95.250000,66.061813,1782300
2007-06-13,95.400002,95.570000,94.540001,95.540001,66.262939,2548300
2007-06-14,95.900002,97.459999,95.120003,97.209999,67.421173,1892800
2007-06-15,97.550003,97.790001,96.339996,96.550003,66.963425,1865900
2007-06-18,97.099998,97.419998,95.209999,95.320000,66.110367,1576300
2007-06-19,95.139999,96.989998,95.139999,96.800003,67.136818,1903400
2007-06-20,96.800003,97.059998,95.000000,95.089996,65.950829,1665800
2007-06-21,94.849998,95.349998,94.650002,95.089996,65.950829,2235700
2007-06-22,94.930000,95.000000,93.139999,93.389999,64.771790,2308600
2007-06-25,93.769997,94.330002,93.320000,94.019997,65.208710,1918700
2007-06-26,94.419998,94.900002,93.720001,94.190002,65.326645,2119600
2007-06-27,93.550003,94.750000,93.379997,94.419998,65.486168,1594200
2007-06-28,93.580002,94.300003,93.059998,93.400002,64.778725,2249900
2007-06-29,93.599998,94.989998,93.449997,94.129997,65.285027,2071800
2007-07-02,94.669998,95.379997,94.120003,94.660004,65.652618,1628400
2007-07-03,95.330002,95.870003,94.970001,95.470001,66.214394,672200
2007-07-05,95.849998,97.059998,95.529999,96.699997,67.067497,1857800
2007-07-06,96.599998,96.959999,96.250000,96.629997,67.018921,1174900
2007-07-09,96.430000,97.589996,96.430000,96.959999,67.247810,1148800
2007-07-10,96.349998,96.500000,94.180000,94.180000,65.319710,2076500
2007-07-11,94.209999,95.160004,94.110001,94.589996,65.604042,1339800
2007-07-12,95.400002,97.389999,94.589996,97.389999,67.546036,1931200
2007-07-13,97.500000,97.690002,96.599998,97.339996,67.511368,1281600
2007-07-16,96.800003,97.019997,96.120003,96.800003,67.136818,1299200
2007-07-17,96.480003,99.139999,96.209999,98.559998,68.357483,1910000
2007-07-18,98.330002,98.769997,96.900002,98.489998,68.308945,2072300
2007-07-19,98.849998,99.180000,98.550003,98.980003,68.648781,1559400
2007-07-20,98.139999,99.169998,97.279999,97.889999,67.892830,1721500
2007-07-23,98.680000,99.900002,98.279999,99.519997,69.023315,1685500
2007-07-24,102.000000,107.330002,100.419998,103.089996,71.499344,8506200
2007-07-25,104.230003,104.690002,100.260002,101.900002,70.674004,4656600
2007-07-26,102.389999,104.199997,99.349998,100.580002,69.758522,6121400
2007-07-27,100.379997,101.120003,99.269997,99.279999,68.856865,2364600
2007-07-30,100.099998,101.629997,99.769997,100.500000,69.703003,3175300
2007-07-31,101.500000,102.160004,98.480003,98.480003,68.302017,2841100
2007-08-01,98.870003,102.400002,98.550003,101.699997,70.535286,2775000
2007-08-02,102.000000,102.760002,101.180000,102.379997,71.006905,3131500
2007-08-03,101.680000,102.610001,99.370003,99.370003,68.919304,2296500
2007-08-06,99.910004,101.129997,99.379997,100.849998,69.945755,1937400
2007-08-07,100.199997,100.250000,97.650002,98.260002,68.149467,3053000
2007-08-08,98.519997,98.690002,93.680000,94.669998,65.659554,5364800
2007-08-09,94.500000,95.599998,91.190002,91.360001,63.363850,7594900
2007-08-10,90.320000,95.930000,88.860001,94.309998,65.409843,6694000
2007-08-13,95.639999,99.449997,95.639999,98.000000,67.969124,3994400
2007-08-14,98.080002,98.330002,95.510002,96.059998,66.623581,2764000
2007-08-15,96.750000,97.169998,94.650002,94.830002,65.770508,2378100
2007-08-16,93.610001,96.150002,92.690002,95.500000,66.235214,4047400
2007-08-17,98.480003,98.480003,95.279999,96.220001,66.734589,2729200
2007-08-20,96.000000,96.970001,94.839996,96.199997,66.720688,1548300
2007-08-21,95.099998,96.610001,94.849998,95.510002,66.242142,1493600
2007-08-22,95.309998,98.260002,95.309998,97.790001,67.823463,2522200
2007-08-23,98.000000,98.750000,96.279999,96.930000,67.226997,1667100
2007-08-24,97.339996,100.019997,97.150002,100.019997,69.370087,1834600
2007-08-27,99.500000,102.500000,99.120003,102.410004,71.027695,2416900
2007-08-28,102.139999,102.139999,97.739998,97.790001,67.823463,4124500
2007-08-29,98.610001,99.779999,98.510002,99.709999,69.155113,2146300
2007-08-30,99.709999,99.709999,98.349998,98.650002,68.660942,1758200
2007-08-31,99.779999,100.330002,98.980003,99.139999,69.001968,1439100
2007-09-04,99.250000,99.250000,97.610001,98.820000,68.779274,1787500
2007-09-05,98.559998,99.239998,97.389999,98.870003,68.814056,2132500
2007-09-06,98.860001,99.230003,97.809998,98.389999,68.479958,1436300
2007-09-07,97.500000,98.250000,96.470001,96.639999,67.261978,2133300
2007-09-10,96.900002,98.400002,96.709999,97.510002,67.867500,1707900
2007-09-11,97.879997,98.529999,94.970001,97.989998,68.201576,1663200
2007-09-12,97.699997,98.870003,97.000000,97.620003,67.944046,1628500
2007-09-13,98.650002,100.160004,98.370003,99.639999,69.349976,2229500
2007-09-14,99.230003,101.570000,98.730003,101.339996,70.533195,2251300
2007-09-17,100.339996,101.230003,99.070000,99.410004,69.189888,2619900
2007-09-18,100.949997,102.160004,100.279999,102.099998,71.062141,2286400
2007-09-19,101.860001,103.389999,100.830002,101.190002,70.428764,2272100
2007-09-20,100.989998,101.889999,100.690002,101.040001,70.324387,1660100
2007-09-21,101.989998,103.470001,101.040001,103.199997,71.827774,2877000
2007-09-24,103.809998,104.010002,102.089996,102.349998,71.236160,2102300
2007-09-25,102.300003,105.120003,102.279999,104.959999,73.052719,2604900
2007-09-26,105.110001,107.000000,104.419998,105.720001,73.581703,3564200
2007-09-27,105.589996,106.889999,103.809998,106.790001,74.326431,4207100
2007-09-28,106.849998,108.750000,106.489998,108.489998,75.509628,2847300
2007-10-01,108.150002,109.860001,108.059998,108.739998,75.683617,3328300
2007-10-02,109.010002,110.309998,107.330002,107.790001,75.022415,3313400
2007-10-03,107.110001,107.480003,106.639999,106.949997,74.437790,1833200
2007-10-04,107.550003,109.900002,107.050003,109.000000,75.864578,2640800
2007-10-05,109.750000,109.989998,108.300003,108.699997,75.655792,1841000
2007-10-08,108.400002,109.570000,108.019997,109.000000,75.864578,1342100
2007-10-09,109.169998,111.760002,109.010002,111.400002,77.534988,2812900
2007-10-10,110.970001,112.000000,109.849998,110.739998,77.075645,3252300
2007-10-11,111.599998,113.739998,111.440002,111.879997,77.869087,2600700
2007-10-12,111.870003,112.059998,110.760002,111.669998,77.722923,1729100
2007-10-15,111.970001,112.110001,109.570000,110.699997,77.047791,1562700
2007-10-16,110.879997,111.000000,109.570000,110.680000,77.033890,1689200
2007-10-17,111.680000,111.680000,108.570000,109.930000,76.511864,2032300
2007-10-18,109.870003,111.040001,108.209999,109.010002,75.871567,1758900
2007-10-19,108.459999,108.989998,106.000000,106.160004,73.887932,2921100
2007-10-22,105.400002,107.809998,103.639999,107.239998,74.639641,2408200
2007-10-23,107.760002,108.389999,106.180000,106.970001,74.451675,2459500
2007-10-24,106.160004,108.900002,103.330002,108.019997,75.182541,2437500
2007-10-25,108.400002,111.000000,107.750000,110.150002,76.665001,2771500
2007-10-26,110.599998,111.099998,107.500000,108.610001,75.593132,2089000
2007-10-29,108.120003,109.739998,108.099998,109.239998,76.031624,1367700
2007-10-30,109.010002,110.059998,107.860001,108.239998,75.335632,1720200
2007-10-31,108.830002,110.279999,107.750000,110.040001,76.588425,2746700
2007-11-01,109.000000,110.510002,108.550003,108.830002,75.746277,1893900
2007-11-02,110.059998,110.849998,108.779999,110.120003,76.644112,1690300
2007-11-05,108.000000,110.720001,108.000000,109.400002,76.142998,1787400
