Date,Open,High,Low,Close,Adj Close,Volume
2013-11-11,256.899994,259.399994,254.899994,257.649994,229.785858,27652732
2013-11-12,257.049988,258.649994,254.000000,256.799988,229.027771,25697844
2013-11-13,255.500000,255.500000,247.850006,249.500000,222.517258,58800956
2013-11-14,252.949997,254.414001,248.479996,250.000000,222.963181,35878932
2013-11-15,250.899994,252.750000,248.550003,249.449997,222.472672,36014052
2013-11-18,249.399994,252.606995,248.649994,251.399994,224.211761,25979045
2013-11-19,249.600006,251.804993,249.080002,250.800003,223.676666,26437648
2013-11-20,251.000000,254.600006,250.000000,252.600006,225.282028,31311013
2013-11-21,252.550003,258.000000,251.050003,257.100006,229.295334,40297020
2013-11-22,258.100006,260.667999,255.899994,256.950012,229.161560,29258940
2013-11-25,258.000000,260.627014,257.600006,259.100006,231.079041,36314264
2013-11-26,259.299988,262.903015,258.859985,260.799988,232.595215,37886824
2013-11-27,260.500000,263.700012,260.250000,262.500000,234.111328,32665039
2013-11-28,263.000000,268.997009,262.769012,265.600006,236.876053,45885432
2013-11-29,266.149994,274.860992,265.899994,271.700012,242.316406,78795663
2013-12-02,272.850006,274.600006,269.700012,270.250000,241.023224,40177788
2013-12-03,269.350006,270.000000,265.750000,266.200012,237.411194,44924688
2013-12-04,266.899994,267.549988,258.850006,262.799988,234.378891,40538800
2013-12-05,263.649994,266.992004,260.549988,262.350006,233.977554,31663868
2013-12-06,263.799988,267.299988,261.149994,265.649994,236.920685,26695912
2013-12-09,267.549988,268.600006,262.350006,265.850006,237.099045,23582366
2013-12-10,264.700012,267.480011,263.149994,263.750000,235.226151,27670602
2013-12-11,262.649994,264.226013,259.299988,259.750000,231.658737,37503884
2013-12-12,258.500000,260.774994,252.550003,253.949997,226.486023,55752213
2013-12-13,254.949997,256.850006,250.981995,251.449997,224.256363,36189420
2013-12-16,250.300003,258.359009,250.199997,255.050003,227.467056,38768696
2013-12-17,254.350006,254.649994,251.199997,251.300003,224.122559,42945712
2013-12-18,252.949997,254.197006,252.000000,252.050003,224.791458,32504370
2013-12-19,255.600006,260.100006,255.199997,257.450012,229.607529,38831292
2013-12-20,257.600006,261.208008,256.799988,259.700012,231.614151,77354232
2013-12-23,259.350006,265.071991,259.350006,264.350006,235.761292,25895972
2013-12-24,268.549988,268.549988,262.917999,265.450012,236.742310,8077836
2013-12-27,268.899994,271.117004,268.024994,269.700012,240.532730,25768648
2013-12-30,272.500000,273.863007,269.549988,271.100006,241.781281,22562119
2013-12-31,271.549988,274.299988,271.049988,271.950012,242.539352,12174455
2014-01-02,273.000000,274.651001,268.350006,271.049988,241.736664,30563664
2014-01-03,271.250000,273.910004,270.399994,272.850006,243.342041,23678963
2014-01-06,271.549988,278.666992,271.200012,277.500000,247.489120,47008835
2014-01-07,276.950012,282.778015,275.000000,280.950012,250.566086,44374624
2014-01-08,282.350006,285.899994,281.250000,283.700012,253.018616,45068534
2014-01-09,283.899994,289.710999,282.477997,284.399994,253.642929,57522092
2014-01-10,286.000000,287.136993,282.199005,283.600006,252.929474,66050186
2014-01-13,286.500000,294.250000,286.500000,291.700012,260.153442,57764266
2014-01-14,287.600006,293.153992,286.149994,291.750000,260.198029,39872294
2014-01-15,293.299988,298.031006,292.350006,296.500000,264.434326,53319972
2014-01-16,297.399994,298.131989,287.399994,290.450012,259.038666,57678913
2014-01-17,291.399994,293.000000,286.500000,288.600006,257.388733,55284460
2014-01-20,284.500000,286.382996,282.200012,282.799988,252.215958,41065602
2014-01-21,283.000000,285.618988,279.932007,280.600006,250.253891,49783378
2014-01-22,281.600006,283.799988,277.493988,278.200012,248.113464,39777422
2014-01-23,278.000000,284.549011,277.210999,278.899994,248.737778,45229210
2014-01-24,279.299988,280.885986,270.838989,272.250000,242.806931,69520979
2014-01-27,272.000000,275.726990,268.044006,269.350006,240.220535,48145653
2014-01-28,271.950012,274.644989,270.075012,273.299988,243.743347,36437032
2014-01-29,281.950012,284.799988,268.799988,274.950012,245.214920,87001052
2014-01-30,275.000000,275.899994,271.600006,275.049988,245.304062,35619563
2014-01-31,274.350006,274.399994,267.549988,272.500000,243.029846,49273966
2014-02-03,270.850006,272.964996,265.049988,265.700012,236.965271,44833380
2014-02-04,264.350006,268.100006,263.000000,264.549988,235.939636,45437421
2014-02-05,263.350006,268.092010,261.049988,264.950012,236.296371,36873210
2014-02-06,266.899994,271.149994,265.049988,269.950012,240.755661,44691998
2014-02-07,271.450012,273.450012,269.500000,271.700012,242.316406,39727546
2014-02-10,272.799988,277.369995,271.399994,275.000000,245.259521,51686518
2014-02-11,276.950012,278.000000,255.500000,264.700012,236.073425,162028681
2014-02-12,264.700012,271.515991,259.750000,260.450012,232.283035,58225865
2014-02-13,260.299988,260.875000,251.100006,256.399994,228.671021,107515456
2014-02-14,257.549988,258.717987,252.800003,253.000000,225.638733,61058330
2014-02-17,253.000000,257.407013,253.000000,256.049988,228.358902,72624243
2014-02-18,257.649994,262.545990,252.949997,261.299988,233.041107,52407386
2014-02-19,259.700012,261.950012,254.750000,255.800003,231.233200,43412263
2014-02-20,253.649994,256.281006,252.500000,255.250000,230.736023,33880196
2014-02-21,256.600006,258.799988,256.000000,258.000000,233.221939,42026628
2014-02-24,257.299988,260.352997,256.200012,259.000000,234.125885,37938685
2014-02-25,259.350006,259.899994,254.000000,257.899994,233.131516,58267466
2014-02-26,258.450012,260.476990,251.800003,253.149994,228.837708,45055452
2014-02-27,252.199997,254.600006,249.600006,253.899994,229.515686,46077553
2014-02-28,254.399994,255.000000,251.250000,252.100006,227.888550,58789772
2014-03-03,249.350006,250.345001,245.050003,247.850006,224.046722,53499781
2014-03-04,250.250000,254.250000,249.050003,252.949997,228.656937,46362546
2014-03-05,253.699997,254.000000,250.399994,252.250000,228.024109,34279190
2014-03-06,253.899994,256.289001,252.600006,253.300003,228.973312,25035925
2014-03-07,254.050003,254.494995,247.300003,248.350006,224.498718,50823924
2014-03-10,245.500000,248.354996,240.699997,242.000000,218.758545,68238715
2014-03-11,242.350006,243.149994,233.649994,236.149994,213.470352,94805461
2014-03-12,235.000000,237.100006,230.350006,233.750000,211.300888,61994663
2014-03-13,235.500000,240.350006,234.949997,235.649994,213.018387,64888340
2014-03-14,235.600006,238.649994,228.289001,231.149994,208.950546,73837468
2014-03-17,232.100006,233.667007,229.949997,231.050003,208.860153,46130614
2014-03-18,231.800003,238.000000,230.199997,236.050003,213.379959,57727630
2014-03-19,238.500000,243.300003,232.166000,241.500000,218.306549,64501431
2014-03-20,239.899994,242.050003,236.100006,238.649994,215.730225,44844626
2014-03-21,238.149994,239.250000,234.500000,235.899994,213.244385,105176065
2014-03-24,237.600006,250.000000,233.100006,234.050003,211.572037,42304971
2014-03-25,234.649994,250.000000,234.300003,236.949997,214.193542,41103100
2014-03-26,237.250000,237.600006,232.850006,233.300003,210.894089,60112278
2014-03-27,232.350006,232.699997,229.800003,230.949997,208.769775,48071814
2014-03-28,232.649994,233.949997,227.649994,231.100006,208.905365,49112115
2014-03-31,231.899994,233.750000,231.100006,233.399994,210.984482,69418299
2014-04-01,236.350006,237.951996,233.399994,237.449997,214.645538,46496445
2014-04-02,238.500000,243.964996,238.117996,242.750000,219.436523,56180791
2014-04-03,244.000000,246.449997,240.770004,244.100006,220.656845,52338121
2014-04-04,245.550003,249.000000,241.761993,248.149994,224.317886,53060580
2014-04-07,246.449997,248.050003,241.149994,241.850006,218.622971,49049990
2014-04-08,241.050003,242.250000,234.350006,238.600006,215.685089,42603582
2014-04-09,239.050003,241.250000,237.550003,238.500000,215.594681,36477199
2014-04-10,239.600006,242.067001,237.850006,239.750000,216.724640,36763640
2014-04-11,238.000000,239.679001,232.975998,236.050003,213.379959,66656662
2014-04-14,234.899994,237.320007,230.949997,237.300003,214.509933,73074735
2014-04-15,237.000000,239.117004,232.149994,233.149994,210.758499,35919819
2014-04-16,234.149994,238.209000,234.000000,237.550003,214.735901,37671148
2014-04-17,238.899994,250.149994,234.649994,246.500000,222.826370,143984283
2014-04-22,247.000000,249.399994,244.899994,247.250000,223.504349,48714500
2014-04-23,249.000000,249.699997,246.050003,248.899994,224.995865,43800023
2014-04-24,249.949997,253.550003,249.449997,252.000000,227.798126,45180978
2014-04-25,250.850006,252.850006,247.750000,248.850006,224.950684,31678090
2014-04-28,249.000000,250.699997,248.050003,249.000000,225.086258,29178076
2014-04-29,248.800003,251.699997,244.800003,250.250000,226.216232,52098890
2014-04-30,249.800003,253.104004,248.110001,252.199997,227.978943,38563163
2014-05-01,255.000000,257.178009,253.750000,256.149994,231.549545,26966909
2014-05-02,256.000000,258.602997,253.979996,258.500000,233.673889,55473848
2014-05-06,252.850006,255.322998,244.268005,245.000000,221.470428,76029546
2014-05-07,242.800003,245.544006,239.100006,243.300003,219.933685,86499974
2014-05-08,251.000000,264.566010,249.350006,262.450012,237.244553,173407501
2014-05-09,265.000000,267.549988,258.700012,260.149994,235.165451,72010592
2014-05-12,259.000000,259.700012,254.750000,256.649994,232.001587,38397133
2014-05-13,257.500000,259.000000,252.481995,255.350006,230.826416,42992394
2014-05-14,254.100006,254.899994,249.949997,251.300003,228.058502,26025684
2014-05-15,251.949997,254.050003,244.339005,244.800003,222.159637,51428273
2014-05-16,245.800003,246.408005,239.300003,241.550003,219.210251,70617106
2014-05-19,240.000000,241.470001,235.750000,238.949997,216.850708,70096565
2014-05-20,239.600006,239.962997,236.699997,238.550003,216.487717,31494137
2014-05-21,239.750000,243.871002,236.899994,241.699997,219.346390,50774436
2014-05-22,243.500000,244.673004,241.649994,243.500000,220.979843,30945783
2014-05-23,243.600006,247.544006,242.445007,246.600006,223.793182,34838050
2014-05-27,247.750000,249.427994,245.250000,245.500000,222.794922,41354634
2014-05-28,246.000000,246.949997,242.300003,245.350006,222.658783,46099943
2014-05-29,245.949997,246.276001,244.320007,246.050003,223.294037,20966611
2014-05-30,246.500000,247.089996,243.968002,247.000000,224.156158,86089262
2014-06-02,248.399994,249.449997,245.550003,246.100006,223.339401,22401920
2014-06-03,245.449997,246.399994,242.050003,244.100006,221.524384,28544081
2014-06-04,242.600006,242.968994,238.824997,242.850006,220.390015,40575306
2014-06-05,242.399994,245.524994,237.800003,240.250000,218.030457,46305002
2014-06-06,241.000000,243.811005,240.399994,242.699997,220.253860,71616838
2014-06-09,243.050003,245.925995,241.819000,244.750000,222.114288,21464602
2014-06-10,243.800003,245.375000,242.300003,243.199997,220.707626,25523143
2014-06-11,242.000000,243.358002,239.858994,240.600006,218.348114,29551657
2014-06-12,240.949997,241.449997,239.050003,239.850006,217.667480,25453297
2014-06-13,240.350006,240.750000,236.600006,238.699997,216.623810,25673158
2014-06-16,238.149994,240.399994,234.000000,236.500000,214.627274,44426277
2014-06-17,238.000000,238.000000,235.600006,236.500000,214.627274,30292968
2014-06-18,237.399994,238.350006,235.500000,235.500000,213.719757,25291924
2014-06-19,237.000000,238.893997,235.949997,236.199997,214.354996,22947049
2014-06-20,235.699997,237.126999,234.000000,234.600006,212.902985,81287975
2014-06-23,235.250000,250.000000,233.100006,234.300003,212.630753,25072886
2014-06-24,236.000000,236.832993,232.250000,233.699997,212.086243,23677489
2014-06-25,232.899994,233.699997,229.649994,230.000000,208.728439,60020869
2014-06-26,224.500000,226.042007,209.399994,215.000000,195.115692,244494797
2014-06-27,214.149994,220.694000,212.876999,216.050003,196.068604,60401882
2014-06-30,217.100006,220.268005,211.800003,212.800003,193.119156,55673986
2014-07-01,213.899994,216.533997,213.748001,216.000000,196.023224,44076799
2014-07-02,216.350006,218.800003,216.350006,217.100006,197.021500,31960430
2014-07-03,217.750000,220.591995,217.188995,219.350006,199.063385,29511393
2014-07-04,219.500000,221.343002,217.800003,218.550003,198.337387,19188889
2014-07-07,218.899994,220.750000,215.600006,216.050003,196.068604,27683167
2014-07-08,217.350006,218.841003,213.399994,213.699997,193.935944,54898308
2014-07-09,213.550003,215.382004,209.509003,211.500000,191.939392,50856538
2014-07-10,211.600006,211.850006,201.750000,208.000000,188.763092,91995761
2014-07-11,208.300003,209.981003,206.500000,207.899994,188.672363,39276029
2014-07-14,206.850006,211.572998,205.350006,209.600006,190.215103,38083733
2014-07-15,209.500000,213.250000,207.350006,210.649994,191.168015,59412527
2014-07-16,212.000000,217.610001,211.205002,216.000000,196.023224,49879474
2014-07-17,213.899994,215.000000,209.850006,210.199997,190.759613,45680503
2014-07-18,209.949997,211.800003,207.500000,211.800003,192.211670,30798342
2014-07-21,210.800003,212.250000,208.649994,210.199997,190.759613,26404678
2014-07-22,211.000000,212.584000,209.699997,210.600006,191.122620,26325971
2014-07-23,209.699997,212.850006,208.350006,210.949997,191.440277,55086839
2014-07-24,211.649994,214.750000,209.600006,214.500000,194.661957,37435749
2014-07-25,214.949997,220.070999,214.649994,218.050003,197.883636,49980434
2014-07-28,218.500000,220.356995,216.050003,218.149994,197.974350,39655922
2014-07-29,218.550003,221.949997,217.882996,219.100006,198.836517,40302934
2014-07-30,225.850006,230.865005,224.149994,228.399994,207.276382,119827155
2014-07-31,227.399994,229.212997,225.199997,225.699997,204.826111,54296486
2014-08-01,226.050003,227.300003,221.750000,224.250000,203.510223,45121336
2014-08-04,225.100006,227.406998,222.395996,223.949997,203.237961,26457463
2014-08-05,224.399994,224.983994,220.375000,221.899994,201.377563,27300431
2014-08-06,218.600006,221.350006,214.750000,217.550003,198.323639,43167191
2014-08-07,217.850006,218.100006,212.850006,213.399994,194.540390,39276401
2014-08-08,211.750000,216.199997,210.350006,214.199997,195.269684,32452990
2014-08-11,215.899994,218.000000,214.399994,216.250000,197.138535,32898463
2014-08-12,216.949997,219.899994,215.434998,217.000000,197.822235,33453422
2014-08-13,218.250000,221.294998,218.000000,219.350006,199.964554,25587037
2014-08-14,219.399994,221.000000,217.399994,218.000000,198.733856,29733112
2014-08-15,219.050003,220.899994,217.449997,217.600006,198.369202,32135324
2014-08-18,218.850006,220.399994,217.800003,219.600006,200.192444,21206428
2014-08-19,221.449997,222.050003,219.500000,221.199997,201.651031,28530066
2014-08-20,220.850006,221.947006,219.100006,220.699997,201.195267,25633848
2014-08-21,221.000000,221.445999,218.750000,220.800003,201.286423,25279265
2014-08-22,221.800003,223.600006,219.750000,222.800003,203.109650,40042990
2014-08-26,225.600006,227.449997,224.300003,225.250000,205.343124,31763248
2014-08-27,225.250000,226.998001,224.699997,225.899994,205.935669,22581541
2014-08-28,225.649994,226.488007,223.535995,224.050003,204.249176,27042103
2014-08-29,224.149994,226.199997,222.949997,224.449997,204.613831,29719811
2014-09-01,224.899994,227.750000,222.899994,224.100006,204.294754,24223696
2014-09-02,223.850006,225.750000,218.350006,222.350006,202.699417,27180745
2014-09-03,225.100006,229.750000,223.800003,228.100006,207.941254,48718986
2014-09-04,228.600006,232.199997,226.399994,230.750000,210.357056,42719778
2014-09-05,231.500000,232.500000,225.699997,226.250000,206.254745,35980111
2014-09-08,225.000000,225.753998,220.649994,224.899994,205.024048,36561396
2014-09-09,224.949997,227.750000,224.199997,225.899994,205.935669,31579026
2014-09-10,226.149994,228.600006,225.250000,228.250000,208.077988,26442421
2014-09-11,229.250000,231.750000,223.550003,225.500000,205.571030,35235677
2014-09-12,226.699997,231.949997,225.100006,230.000000,209.673309,50089456
2014-09-15,230.000000,231.350006,228.792999,229.399994,209.126358,35569577
2014-09-16,229.949997,230.000000,226.500000,229.649994,209.354263,31979497
2014-09-17,230.800003,232.417007,229.800003,231.750000,211.268677,29525915
2014-09-18,233.000000,236.475998,231.725998,234.550003,213.821228,47151840
2014-09-19,238.399994,238.949997,230.216003,234.149994,213.456558,76508059
2014-09-22,233.000000,235.628998,231.300003,231.649994,211.177490,29735642
2014-09-23,232.050003,232.050003,225.800003,229.250000,208.989639,49126628
2014-09-24,228.850006,229.600006,226.149994,228.800003,208.579376,33556389
2014-09-25,229.649994,230.690994,225.649994,227.649994,207.531006,52415868
2014-09-26,227.800003,228.600006,226.432999,227.750000,207.622192,29104357
2014-09-29,229.550003,229.600006,223.850006,226.000000,206.026840,29512136
2014-09-30,226.750000,229.949997,226.449997,227.449997,207.348709,40063161
2014-10-01,226.899994,230.250000,226.600006,227.300003,207.211929,28365338
2014-10-02,227.449997,228.442001,220.800003,220.800003,201.286423,52752446
2014-10-03,222.949997,225.850006,221.820007,224.600006,204.750580,40588925
2014-10-06,225.649994,234.371002,225.100006,232.300003,211.770065,61226187
2014-10-07,233.250000,233.250000,228.699997,230.649994,210.265869,47921879
2014-10-08,229.000000,231.865997,228.050003,229.399994,209.126358,51792855
2014-10-09,232.399994,232.710999,225.000000,225.949997,205.981262,44147685
2014-10-10,224.449997,226.449997,222.600006,223.899994,204.112427,40322599
2014-10-13,221.250000,226.128006,221.100006,223.399994,203.656616,36365819
2014-10-14,222.000000,226.250000,219.742996,222.000000,202.380356,62743543
2014-10-15,222.949997,223.050003,211.399994,212.199997,193.446457,86184013
2014-10-16,214.699997,228.899994,204.050003,207.899994,189.526474,99374243
2014-10-17,208.399994,215.356995,207.699997,213.100006,194.266922,77823355
2014-10-20,212.699997,219.391006,211.550003,218.350006,199.052933,64004256
2014-10-21,217.899994,224.451004,216.050003,223.399994,203.656616,60538381
2014-10-22,224.300003,224.651993,221.699997,223.399994,203.656616,28436793
2014-10-23,222.699997,227.024994,221.438995,225.899994,205.935669,41143125
2014-10-24,225.149994,226.656006,224.350006,226.350006,206.345901,39092820
2014-10-27,229.550003,230.854996,221.350006,221.850006,202.243622,64699272
2014-10-28,223.449997,225.320007,220.100006,223.000000,203.291962,45756723
2014-10-29,224.000000,225.255997,217.000000,220.500000,201.012909,67244180
2014-10-30,223.850006,225.488998,217.350006,222.550003,202.881760,91540192
2014-10-31,224.800003,245.149994,223.350006,240.800003,219.518875,184917553
2014-11-03,240.000000,244.649994,227.100006,237.000000,216.054688,75448267
2014-11-04,236.050003,239.000000,235.449997,236.699997,215.781189,52734407
2014-11-05,238.600006,251.449997,236.399994,238.050003,217.011917,36064188
2014-11-06,235.550003,240.649994,233.750000,236.350006,216.371078,37292275
2014-11-07,237.250000,237.699997,233.500000,234.149994,214.357025,29447899
2014-11-10,234.649994,235.600006,232.949997,234.750000,214.906326,24310074
2014-11-11,234.250000,236.654999,233.468994,234.600006,214.769012,25246929
2014-11-12,233.399994,233.550003,228.500000,229.500000,210.100113,37866927
2014-11-13,229.000000,230.169998,225.149994,228.850006,209.505051,42750519
2014-11-14,229.750000,232.389008,228.490005,232.000000,212.388809,26585131
2014-11-17,230.449997,235.199997,229.848007,234.199997,214.402832,27211121
2014-11-18,236.000000,238.257996,233.550003,237.500000,217.423859,36732562
2014-11-19,238.250000,238.500000,235.300003,235.899994,215.959106,36178263
2014-11-20,236.350006,237.100006,231.800003,234.000000,214.219742,33248392
2014-11-21,234.149994,236.735001,233.500000,236.250000,216.279526,57801657
2014-11-24,236.199997,239.500000,235.649994,237.149994,217.103439,24517445
2014-11-25,237.899994,239.899994,237.755005,238.350006,218.202011,53387783
2014-11-26,238.850006,240.423996,237.727005,238.000000,217.881592,26232618
2014-11-27,239.550003,244.399994,239.324005,243.800003,223.191315,34546529
2014-11-28,243.000000,246.500000,242.800003,245.149994,224.427200,33525052
2014-12-01,243.500000,257.647003,239.175003,241.199997,220.811096,32466925
2014-12-02,242.250000,246.449997,242.112000,245.350006,224.610306,29922983
2014-12-03,246.550003,247.699997,240.899994,243.800003,223.191315,30795048
2014-12-04,244.449997,246.899994,241.410995,242.649994,222.138550,23701418
2014-12-05,244.750000,249.949997,243.699997,249.449997,228.363693,39775845
2014-12-08,248.199997,249.869995,246.720001,247.149994,226.258133,21299261
2014-12-09,245.350006,245.735001,236.750000,238.500000,218.339340,43181258
2014-12-10,237.300003,241.350006,236.199997,237.699997,217.606934,30664174
2014-12-11,236.550003,240.100006,235.850006,237.250000,217.194992,31257541
2014-12-12,235.399994,237.800003,231.800003,232.300003,212.663437,35580785
2014-12-15,231.050003,233.149994,224.815994,225.199997,206.163589,47197786
2014-12-16,227.000000,230.550003,220.945999,230.149994,210.695160,62806921
2014-12-17,227.500000,229.449997,223.020004,228.100006,208.818451,40153618
2014-12-18,230.550003,235.250000,227.800003,234.699997,214.860565,52500792
2014-12-19,237.600006,239.835007,235.250000,237.699997,217.606934,55772106
2014-12-22,239.300003,241.608994,238.000000,240.350006,220.032944,19090469
2014-12-23,240.899994,243.600006,238.917999,243.050003,222.504715,21320361
2014-12-24,241.500000,244.100006,240.699997,243.149994,222.596268,5343807
2014-12-29,244.500000,246.509995,237.873001,242.449997,221.955429,25534727
2014-12-30,240.699997,244.494995,240.449997,241.399994,220.994186,17735056
2014-12-31,242.500000,244.649994,241.621002,243.500000,222.916656,8019207
2015-01-02,242.199997,245.600006,241.550003,243.149994,222.596268,20219711
2015-01-05,242.300003,243.149994,234.199997,234.699997,214.860565,39050852
2015-01-06,234.050003,235.850006,230.250000,230.350006,210.878235,37573308
2015-01-07,232.100006,233.460007,230.149994,230.600006,211.107117,37219841
2015-01-08,234.300003,238.350006,231.550003,237.050003,217.011902,41082776
2015-01-09,235.399994,235.399994,228.300003,231.000000,211.473328,46867721
2015-01-12,231.350006,233.772995,228.199997,231.399994,211.839493,34490093
2015-01-13,230.250000,234.899994,229.649994,233.000000,213.304245,25844745
2015-01-14,231.000000,232.819000,222.899994,223.550003,204.653091,60864512
2015-01-15,227.500000,229.250000,219.544006,227.949997,208.681152,56132853
2015-01-16,226.800003,227.143005,223.350006,224.350006,205.385452,43987461
2015-01-19,224.149994,230.300003,223.050003,230.000000,210.557831,55228983
2015-01-20,231.399994,237.781998,230.649994,235.250000,215.364044,50977535
2015-01-21,235.250000,238.000000,234.250000,237.899994,217.790054,28672971
2015-01-22,238.500000,243.429001,236.699997,243.399994,222.825119,65363101
2015-01-23,244.199997,246.167007,241.074005,243.149994,222.596268,43954371
2015-01-26,240.350006,241.750000,239.199997,240.750000,220.399155,30093855
2015-01-27,240.899994,241.500000,237.699997,239.449997,219.209015,24688504
2015-01-28,241.750000,243.000000,235.199997,236.850006,216.828827,29917309
2015-01-29,234.899994,237.600006,233.699997,236.550003,216.554169,27623329
2015-01-30,237.750000,239.350006,234.149994,234.149994,214.357025,30434587
2015-02-02,236.550003,237.949997,233.250000,235.850006,215.913345,37110013
2015-02-03,239.949997,248.850006,238.800003,248.449997,227.448257,66603907
2015-02-04,248.750000,250.000000,245.050003,248.750000,227.722900,45978031
2015-02-05,246.050003,248.850006,244.100006,248.800003,227.768677,26413977
2015-02-06,248.050003,257.600006,246.949997,255.449997,233.856506,50807751
2015-02-09,253.399994,255.119995,249.399994,253.649994,232.208679,31406863
2015-02-10,253.300003,254.436005,248.399994,253.199997,231.796707,52510700
2015-02-11,253.000000,254.449997,249.100006,251.000000,229.782700,34724177
2015-02-12,251.600006,256.700012,251.050003,253.350006,231.934052,41779731
2015-02-13,255.699997,260.250000,254.600006,256.450012,234.772034,41448524
2015-02-16,254.300003,259.162994,254.300003,258.799988,236.923340,18762501
2015-02-17,256.600006,258.100006,254.220993,257.549988,235.779007,26978599
2015-02-18,260.299988,263.708008,258.200012,260.350006,238.342331,47455508
2015-02-19,259.100006,262.307007,257.450012,260.399994,238.388092,36082492
2015-02-20,259.100006,264.216003,257.950012,261.500000,239.395096,39275392
2015-02-23,264.000000,264.250000,260.350006,262.850006,240.631012,39601203
2015-02-24,262.799988,264.700012,261.100006,264.000000,241.683792,26668647
2015-02-25,262.950012,269.938995,262.500000,262.899994,240.676773,25320216
2015-02-26,263.200012,264.950012,260.500000,262.100006,239.944397,23202372
2015-02-27,261.000000,263.700012,256.000000,256.899994,235.183945,41803803
2015-03-02,255.000000,264.000000,254.209000,262.750000,240.539444,44514567
2015-03-03,257.500000,263.063995,253.399994,254.300003,232.803741,66495839
2015-03-04,255.050003,262.399994,252.899994,262.399994,240.219025,48202782
2015-03-05,262.200012,266.000000,262.010986,266.000000,243.514709,59603687
2015-03-06,266.000000,268.170013,264.450012,265.000000,242.599258,36330501
2015-03-09,263.750000,264.850006,260.049988,262.700012,240.493713,40265273
2015-03-10,259.399994,260.950012,254.300003,254.300003,235.947311,41894665
2015-03-11,252.149994,263.980988,250.500000,255.000000,236.596802,39519142
2015-03-12,255.000000,257.850006,252.000000,254.500000,236.132889,35839890
2015-03-13,256.000000,256.399994,248.149994,250.000000,231.957626,38870903
2015-03-16,251.600006,256.718994,251.399994,251.850006,233.674133,29822569
2015-03-17,252.750000,254.699997,238.783005,250.000000,231.957626,35199431
2015-03-18,251.300003,253.300003,250.199997,252.350006,234.138092,37933134
2015-03-19,253.199997,254.725006,252.100006,252.800003,234.555573,44500418
2015-03-20,253.050003,255.300003,251.100006,255.300003,236.875137,61802208
2015-03-23,255.850006,257.950012,246.537994,257.149994,238.591629,27104068
2015-03-24,257.200012,259.899994,256.850006,258.450012,239.797806,36456067
2015-03-25,258.450012,260.000000,250.643997,251.899994,233.720490,41860488
